geneID,transcript_id,class,condition,qc_fail,mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,bioemu_tier,bioemu_status,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,pass_rate,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,isoform_source,event_type,cluster_id,split,n_residues,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source
AT4G13940,AT4G13940.1,1,HS,False,2192,0.2449817518248175,0.2933394160583941,0.2340328467153284,0.2276459854014598,0.5383211678832117,0.4616788321167883,0.0684618895481515,0.0570515746234596,0.060702875399361,0.0588772250114103,0.0342309447740757,0.0894568690095846,0.0876312186216339,0.0816978548607941,0.0739388407120036,0.0698311273391145,0.0529438612505705,0.0374258329529895,0.0684618895481515,0.0771337288909174,0.0328617069831127,0.0492925604746691,258,476,1455,0.1177007299270073,0.2171532846715328,0.6637773722627737,0.6387,34,15.510948905109489,9,4.1058394160583935,-666.4,-0.3040145985401459,0.6442,35.0,15.967153284671532,0,0,1.0,not_run,,,,,,,0.0,0.1816,0.3515,0.0,0.0,rmats_RI_overlap_2candidates,RI,708.0,train,485.0,22.917261375971897,0.0,0.0,5.239175257731959,152.7422680412371,7.711340206185567,af2_static
AT4G14000,AT4G14000.1,1,NS,False,2185,0.2768878718535469,0.305720823798627,0.222883295194508,0.1945080091533181,0.5826086956521739,0.417391304347826,0.0856227106227106,0.0755494505494505,0.0732600732600732,0.0421245421245421,0.0599816849816849,0.0929487179487179,0.0769230769230769,0.076007326007326,0.0723443223443223,0.0641025641025641,0.0476190476190476,0.0389194139194139,0.059065934065934,0.0728021978021978,0.0251831501831501,0.0375457875457875,58,1254,870,0.0265446224256292,0.5739130434782609,0.3981693363844393,0.6061,21,9.610983981693364,10,4.576659038901601,-625.0,-0.2860411899313501,0.6362,39.0,17.848970251716246,1,0,1.0,not_run,,,,,,,3.45,0.1937,0.5064,1.0,10.0,canonical_fallback,,1134.0,train,290.0,19.358934441180686,0.0,0.0,4.665517241379311,137.03793103448277,7.6,af2_static
AT4G14030,AT4G14030.1,1,HS,False,1851,0.2739059967585089,0.3041599135602377,0.2355483522420313,0.186385737439222,0.5780659103187467,0.4219340896812534,0.0789189189189189,0.0767567567567567,0.061081081081081,0.0572972972972972,0.0616216216216216,0.1032432432432432,0.0789189189189189,0.0605405405405405,0.0805405405405405,0.0621621621621621,0.061081081081081,0.0318918918918918,0.0529729729729729,0.0616216216216216,0.0345945945945945,0.0367567567567567,175,203,1470,0.0945434900054024,0.1096704484062668,0.7941653160453809,0.7094,29,15.667206915180984,13,7.023230686115613,-561.7,-0.3034575904916262,0.644,31.0,16.747703943814155,0,0,1.0,not_run,,,,,,,0.0,0.1764,0.3611,0.0,0.0,rmats_SE_overlap_2candidates,SE,721.0,train,490.0,22.519946374685702,0.0,0.0,5.377551020408164,157.24897959183673,7.789795918367347,af2_static
AT4G14145,AT4G14145.1,0,depleted,False,840,0.3130952380952381,0.2666666666666666,0.1976190476190476,0.2226190476190476,0.5797619047619048,0.4202380952380952,0.1084624553039332,0.0619785458879618,0.0750893921334922,0.066746126340882,0.0655542312276519,0.0786650774731823,0.0441001191895113,0.0786650774731823,0.0715137067938021,0.0584028605482717,0.035756853396901,0.0321811680572109,0.066746126340882,0.067938021454112,0.0429082240762812,0.0452920143027413,184,251,402,0.219047619047619,0.2988095238095238,0.4785714285714286,0.6534,16,19.047619047619047,7,8.333333333333334,-191.2,-0.2276190476190476,0.5286,16.0,19.047619047619047,0,0,3.0,completed,19.8409,8.7936,47.376,19.3272,25.0958,0.54,67.91,0.6221,0.9039,6.0,36.0,canonical_fallback,,621.0,test,134.0,41.4351,7.1239,0.1719,6.194,24.5159,161.0058,bioemu
AT4G14160,AT4G14160.1,1,HS,False,2770,0.2404332129963899,0.3191335740072202,0.2303249097472924,0.2101083032490974,0.5595667870036101,0.4404332129963899,0.0711448176236908,0.0718671000361141,0.0592271578187071,0.0382809678584326,0.0447815095702419,0.1087035030697002,0.0877573131094257,0.0780065005417118,0.063199711087035,0.0624774286746117,0.0552546045503792,0.0494763452509931,0.0613940050559768,0.0762007945106536,0.028169014084507,0.0440592271578187,109,339,2319,0.0393501805054151,0.1223826714801444,0.8371841155234657,0.649,25,9.025270758122744,10,3.610108303249097,-801.2,-0.2892418772563177,0.631,50.0,18.050541516245488,0,0,1.0,not_run,,,,,,,0.26,0.1745,0.3913,1.0,2.0,rmats_A3SS_overlap_3candidates,A3SS,846.0,train,772.0,28.58391796018633,0.0,0.0,4.9235751295336785,147.27849740932643,7.769430051813472,af2_static
AT4G14340,AT4G14340.2,1,HS,False,2340,0.2927350427350427,0.3012820512820512,0.2132478632478632,0.1927350427350427,0.594017094017094,0.405982905982906,0.0974775545104745,0.0765284309533988,0.0735356990166738,0.0453185121846943,0.0513039760581445,0.1034630183839247,0.0679777682770414,0.0786660966224882,0.0829414279606669,0.0513039760581445,0.0470286447199658,0.0320649850363403,0.0611372381359555,0.0701154339461308,0.0247969217614365,0.036340316374519,330,915,1092,0.141025641025641,0.391025641025641,0.4666666666666667,0.5836,40,17.094017094017094,13,5.555555555555556,-622.2,-0.2658974358974359,0.6179,38.0,16.239316239316242,0,0,2.0,completed,9.15,7.131,32.9048,7.5815,25.9547,0.54,19.51,0.3204,0.9372,6.0,47.0,rmats_RI_overlap,RI,7.0,train,364.0,25.2726,3.1929,0.1263,8.533,27.0726,22.05,bioemu
AT4G14342,AT4G14342.2,1,HS,False,1089,0.256198347107438,0.3810835629017447,0.1965105601469237,0.1662075298438934,0.6372819100091828,0.3627180899908173,0.0772058823529411,0.0845588235294117,0.0496323529411764,0.0441176470588235,0.0698529411764705,0.1590073529411764,0.0799632352941176,0.072610294117647,0.0625,0.0652573529411764,0.0404411764705882,0.0284926470588235,0.046875,0.072610294117647,0.0266544117647058,0.0202205882352941,199,584,303,0.1827364554637282,0.5362718089990818,0.2782369146005509,0.6507,14,12.85583103764922,6,5.5096418732782375,-256.4,-0.2354453627180899,0.6777,17.0,15.610651974288338,0,0,1.0,not_run,,,,,,,0.99,0.2075,0.3551,1.0,1.0,rmats_A5SS_overlap_2candidates,A5SS,401.0,train,101.0,18.284087949813962,0.0,0.0,3.782178217821782,128.87128712871288,8.158415841584159,af2_static
AT4G14440,AT4G14440.1,1,HS,False,1345,0.2869888475836431,0.2765799256505576,0.2126394052044609,0.2237918215613382,0.5635687732342007,0.4364312267657992,0.0907738095238095,0.0825892857142857,0.0513392857142857,0.0617559523809523,0.0699404761904761,0.0796130952380952,0.0550595238095238,0.072172619047619,0.056547619047619,0.0535714285714285,0.0558035714285714,0.046875,0.0699404761904761,0.0610119047619047,0.050595238095238,0.0424107142857142,272,356,714,0.2022304832713754,0.2646840148698884,0.5308550185873606,0.7079,11,8.178438661710038,4,2.9739776951672865,-353.8,-0.2630483271375465,0.568,26.0,19.33085501858736,0,0,1.0,not_run,,,,,,,0.0,0.1419,0.1704,0.0,0.0,canonical_fallback,,288.0,test,238.0,17.305698088587917,0.0,0.0,5.130252100840337,144.34453781512605,7.554621848739496,af2_static
AT4G14520,AT4G14520.4,0,depleted,False,1800,0.2888888888888888,0.3366666666666666,0.2011111111111111,0.1733333333333333,0.6255555555555555,0.3744444444444444,0.0961645358532518,0.0772651473040578,0.0622568093385214,0.0528071150639244,0.0611450806003335,0.1372984991662034,0.0722623679822123,0.0661478599221789,0.0667037242912729,0.0644802668148971,0.0389105058365758,0.0311284046692607,0.0644802668148971,0.0578098943857698,0.027793218454697,0.0233463035019455,1012,185,600,0.5622222222222222,0.1027777777777777,0.3333333333333333,0.6703,20,11.11111111111111,8,4.444444444444445,-440.3,-0.2446111111111111,0.6367,33.0,18.33333333333333,0,0,1.0,not_run,,,,,,,2.0,0.1837,0.3769,1.0,4.0,canonical_fallback,,186.0,train,200.0,23.486509650107795,0.0,0.0,4.455,138.32,8.02,af2_static
AT4G14680,AT4G14680.2,1,HS,False,1941,0.2787223080886141,0.2993302421432251,0.2122617207624935,0.2096857290056671,0.5780525502318392,0.4219474497681607,0.095360824742268,0.0809278350515464,0.0484536082474226,0.0541237113402061,0.0484536082474226,0.0963917525773195,0.0768041237113402,0.0773195876288659,0.0773195876288659,0.0489690721649484,0.0515463917525773,0.0345360824742268,0.0577319587628866,0.0731958762886598,0.0350515463917525,0.0438144329896907,294,114,1530,0.151468315301391,0.0587326120556414,0.7882534775888718,0.7544,37,19.0623390005152,16,8.24317362184441,-511.9,-0.2637300360638845,0.609,36.0,18.547140649149924,0,0,1.0,not_run,,,,,,,8.04,0.2119,0.7207,2.0,39.0,canonical_fallback,,18.0,train,465.0,25.61707077167586,0.0,0.0,4.576344086021505,144.26021505376343,7.883870967741935,af2_static
AT4G14819,AT4G14819.1,0,depleted,False,527,0.3055028462998102,0.2941176470588235,0.2144212523719165,0.1859582542694497,0.5996204933586338,0.4003795066413662,0.1083650190114068,0.0779467680608365,0.0684410646387832,0.0513307984790874,0.0665399239543726,0.1083650190114068,0.0551330798479087,0.0627376425855513,0.0665399239543726,0.0627376425855513,0.0399239543726235,0.0456273764258555,0.0627376425855513,0.0456273764258555,0.0513307984790874,0.026615969581749,102,110,312,0.1935483870967742,0.2087286527514231,0.5920303605313093,0.7727,2,3.795066413662239,0,0.0,-132.8,-0.2519924098671727,0.5731,8.0,15.180265654648956,0,0,2.0,completed,8.4757,3.3311,22.8477,6.5958,10.3136,0.9,19.23,0.2887,0.6577,1.0,20.0,canonical_fallback,,418.0,val,104.0,20.2079,2.9741,0.1472,8.1154,28.2027,49.3422,bioemu
AT4G14990,AT4G14990.1,1,HS,False,3361,0.266884855697709,0.3061588812853317,0.2249330556382029,0.2020232073787563,0.5730437369830408,0.4269562630169592,0.0803571428571428,0.0663690476190476,0.0708333333333333,0.0491071428571428,0.0520833333333333,0.0985119047619047,0.0735119047619047,0.0821428571428571,0.0699404761904761,0.0660714285714285,0.0497023809523809,0.0392857142857142,0.0645833333333333,0.075297619047619,0.0309523809523809,0.03125,360,637,2361,0.1071109788753347,0.1895269265099672,0.7024695031240702,0.6295,39,11.603689378161262,12,3.570365962511157,,,,,,0,0,3.0,completed,48.3024,22.108,105.3825,88.703,33.2664,1.0,53.37,0.5598,0.9932,13.0,196.0,canonical_fallback,,103.0,train,787.0,64.5266,12.7515,0.1976,6.8335,23.7569,66.4833,bioemu
AT4G15230,AT4G15230.1,0,depleted,False,5109,0.2845958113133686,0.3078880407124681,0.2125660598943041,0.194950088079859,0.5924838520258368,0.4075161479741632,0.0925998433829287,0.0802662490211433,0.062059514487079,0.0497259201252936,0.0585356303837118,0.1025841816758026,0.0743931088488645,0.0722396241190289,0.0706734534064213,0.0542286609240407,0.0485512920908379,0.0391542678151918,0.0628425998433829,0.0708692247454972,0.0276037588097102,0.0336726703210649,535,371,4200,0.104717165785868,0.0726169504795459,0.8220786846741045,0.6388,61,11.939714229790566,27,5.284791544333529,,,,,,0,0,1.0,not_run,,,,,,,3.21,0.1901,0.6876,6.0,21.0,canonical_fallback,,113.0,val,1400.0,,,,,,,af2_not_found
AT4G15390,AT4G15390.1,0,depleted,False,1727,0.279096699478865,0.2767805442964678,0.2067168500289519,0.2374059061957151,0.555877243775333,0.444122756224667,0.0903823870220162,0.06720741599073,0.0614136732329084,0.0596755504055619,0.0567786790266512,0.0776361529548088,0.0643105446118192,0.0782155272305909,0.0718424101969872,0.0498261877172653,0.0417149478563151,0.0434530706836616,0.0602549246813441,0.082271147161066,0.0388180764774044,0.056199304750869,152,234,1338,0.0880138969310943,0.1354950781702374,0.7747539085118703,0.6966,24,13.896931094383325,9,5.2113491603937465,-478.87,-0.2772843080486392,0.5953,32.0,18.529241459177765,0,0,1.0,not_run,,,,,,,3.81,0.1878,0.5477,1.0,17.0,canonical_fallback,,782.0,train,446.0,21.740655577697186,0.0,0.0,4.934977578475336,146.99551569506727,7.679372197309417,af2_static
AT4G15545,AT4G15545.1,1,HS,False,1522,0.3186596583442838,0.2779237844940867,0.1773981603153745,0.2260183968462549,0.5965834428383706,0.4034165571616294,0.1104536489151873,0.0802103879026955,0.0644312952005259,0.0637738330046022,0.0532544378698224,0.0802103879026955,0.0473372781065088,0.0966469428007889,0.0769230769230769,0.0414201183431952,0.0262984878369493,0.0328731097961867,0.0782380013149244,0.0762656147271532,0.039447731755424,0.0322156476002629,276,232,1011,0.1813403416557161,0.152431011826544,0.664257555847569,0.6595,25,16.4257555847569,11,7.227332457293035,-338.2,-0.2222076215505913,0.565,22.0,14.45466491458607,0,0,3.0,completed,25.9534,8.8114,52.2121,26.475,30.7714,0.05,66.77,0.6712,0.9974,6.0,176.0,rmats_A3SS_overlap,A3SS,1248.0,test,337.0,55.265,6.8023,0.1231,6.4273,25.3701,113.8886,bioemu
AT4G15560,AT4G15560.1,1,HS,False,2960,0.2746621621621621,0.3030405405405405,0.2202702702702702,0.202027027027027,0.5777027027027027,0.4222972972972973,0.0807705305846569,0.0719837783034809,0.0608313619466035,0.0608313619466035,0.0527205136870564,0.1057789793849273,0.0804325785738425,0.0642108820547482,0.0689422102061507,0.0591416018925312,0.0513687056437985,0.0408921933085501,0.0723217303142953,0.066238594119635,0.027712064886786,0.0358229131463332,393,413,2151,0.1327702702702702,0.139527027027027,0.7266891891891892,0.6392,43,14.527027027027028,15,5.067567567567568,-838.3,-0.2832094594594594,0.6399,51.0,17.22972972972973,0,0,1.0,not_run,,,,,,,6.97,0.2338,0.6019,7.0,26.0,canonical_fallback,,864.0,train,717.0,29.939768924216228,0.0,0.0,4.963737796373779,139.18688981868897,7.520223152022315,af2_static
AT4G15620,AT4G15620.1,0,depleted,False,987,0.2573454913880446,0.3434650455927052,0.2127659574468085,0.1864235055724417,0.6008105369807497,0.3991894630192502,0.0801217038539553,0.0801217038539553,0.0547667342799188,0.0415821501014198,0.0659229208924949,0.1196754563894523,0.0841784989858012,0.0740365111561866,0.0567951318458417,0.0659229208924949,0.0425963488843813,0.0476673427991886,0.0547667342799188,0.0780933062880324,0.0304259634888438,0.0233265720081135,282,132,570,0.2857142857142857,0.1337386018237082,0.5775075987841946,0.7197,6,6.079027355623101,2,2.026342451874367,-242.9,-0.2460992907801418,0.5876,15.0,15.197568389057752,0,0,2.0,completed,1.8617,1.4665,8.385,1.7205,1.6395,0.96,16.32,0.2964,0.8567,3.0,23.0,canonical_fallback,,63.0,train,190.0,24.1668,0.3519,0.0146,9.2947,31.1585,38.6272,bioemu
AT4G15630,AT4G15630.1,0,depleted,False,1032,0.2877906976744186,0.3449612403100775,0.191860465116279,0.1753875968992248,0.6327519379844961,0.3672480620155038,0.110572259941804,0.07274490785645,0.0533462657613967,0.0504364694471387,0.0659553831231813,0.1396702230843841,0.0824442289039767,0.0572259941804073,0.0543161978661493,0.061105722599418,0.0358874878758486,0.040737148399612,0.0572259941804073,0.0717749757516973,0.020368574199806,0.026188166828322,267,192,570,0.2587209302325581,0.1860465116279069,0.5523255813953488,0.7396,14,13.565891472868216,9,8.720930232558139,-238.8,-0.2313953488372093,0.6105,10.0,9.689922480620154,0,0,2.0,completed,1.6628,0.9058,5.7922,1.9261,1.4864,0.92,18.42,0.3194,0.8515,3.0,24.0,canonical_fallback,,63.0,train,190.0,24.1909,0.3486,0.0144,9.3684,31.8503,38.7042,bioemu
AT4G15700,AT4G15700.1,0,depleted,False,767,0.3207301173402868,0.3194263363754889,0.1603650586701434,0.1994784876140808,0.6401564537157758,0.3598435462842242,0.1044386422976501,0.1070496083550913,0.0600522193211488,0.0496083550913838,0.0848563968668407,0.1018276762402088,0.0561357702349869,0.0770234986945169,0.0548302872062663,0.0404699738903394,0.0274151436031331,0.0378590078328981,0.0770234986945169,0.0691906005221932,0.0169712793733681,0.0352480417754569,187,271,306,0.2438070404172099,0.3533246414602347,0.3989569752281616,0.7638,13,16.949152542372882,6,7.822685788787483,-166.8,-0.217470664928292,0.5789,10.0,13.03780964797914,0,0,1.0,not_run,,,,,,,0.0,0.1376,0.2021,0.0,0.0,canonical_fallback,,43.0,val,102.0,13.201047051559616,0.0,0.0,4.676470588235294,137.2156862745098,7.637254901960785,af2_static
AT4G15790,AT4G15790.2,0,depleted,False,947,0.2946145723336853,0.3231256599788806,0.1784582893347412,0.2038014783526927,0.617740232312566,0.382259767687434,0.0961945031712473,0.0792811839323467,0.0613107822410148,0.0581395348837209,0.0602536997885835,0.1109936575052854,0.0718816067653276,0.080338266384778,0.0761099365750528,0.047568710359408,0.0232558139534883,0.0306553911205074,0.0613107822410148,0.0856236786469344,0.022198731501057,0.0348837209302325,207,197,540,0.218585005279831,0.2080253431890179,0.5702217529039071,0.6294,14,14.783526927138332,7,7.391763463569166,-200.4,-0.2116156282998944,0.5744,14.0,14.783526927138332,0,0,3.0,completed,20.8676,7.0536,46.2575,28.0948,23.1803,0.44,55.0,0.5484,0.8832,2.0,52.0,canonical_fallback,,216.0,train,180.0,57.7247,9.7975,0.1697,7.1222,28.6488,232.6275,bioemu
AT4G15820,AT4G15820.1,1,HS,False,1549,0.3337637185280826,0.2530664945125888,0.2640413169786959,0.1491284699806326,0.5868302130406714,0.4131697869593286,0.1220930232558139,0.0742894056847545,0.0956072351421188,0.041343669250646,0.0426356589147286,0.0749354005167958,0.0839793281653746,0.0516795865633074,0.1188630490956072,0.0587855297157622,0.0536175710594315,0.0329457364341085,0.0497416020671834,0.045219638242894,0.0310077519379844,0.0232558139534883,0,166,1380,0.0,0.1071659134925758,0.8908973531310523,0.6205,23,14.848289218850873,7,4.519044544867657,-368.4,-0.2378308586184635,0.5875,20.0,12.91155584247902,0,0,3.0,completed,28.9758,12.1019,71.4449,46.1593,13.6088,0.04,65.65,0.6451,0.9991,7.0,229.0,canonical_fallback,,831.0,test,460.0,51.2233,9.9609,0.1945,6.5565,23.932,71.6782,bioemu
AT4G15880,AT4G15880.1,1,NS,False,2051,0.295465626523647,0.3130180399804973,0.2184300341296928,0.1730862993661628,0.6084836665041443,0.3915163334958557,0.1078048780487804,0.0780487804878048,0.0736585365853658,0.0356097560975609,0.0541463414634146,0.1141463414634146,0.0785365853658536,0.0663414634146341,0.084390243902439,0.053170731707317,0.0424390243902439,0.0385365853658536,0.048780487804878,0.0678048780487804,0.0239024390243902,0.0326829268292682,199,382,1467,0.0970258410531448,0.1862506094588006,0.7152608483666504,0.6387,20,9.751340809361286,8,3.9005363237445145,-547.8,-0.2670892247684056,0.6338,37.0,18.03998049731838,0,0,2.0,completed,20.8234,9.9378,51.1209,43.1831,12.9152,0.14,17.18,0.3077,0.8178,4.0,63.0,rmats_A3SS_overlap_2candidates,A3SS,722.0,train,489.0,44.6328,3.7575,0.0842,7.5828,25.6559,51.1929,bioemu
AT4G16146,AT4G16146.1,0,depleted,False,1008,0.308531746031746,0.3234126984126984,0.1974206349206349,0.1706349206349206,0.6319444444444444,0.3680555555555556,0.1161866931479642,0.0754716981132075,0.0695134061569016,0.0466732869910625,0.067527308838133,0.1241310824230387,0.0655412115193644,0.0665342601787487,0.0635551142005958,0.0625620655412115,0.0337636544190665,0.0377358490566037,0.0605759682224429,0.0615690168818272,0.0287984111221449,0.0198609731876861,108,591,306,0.1071428571428571,0.5863095238095238,0.3035714285714285,0.6667,12,11.904761904761903,6,5.9523809523809526,-228.5,-0.2266865079365079,0.619,19.0,18.849206349206348,0,0,3.0,completed,16.7006,4.1213,31.1405,17.4404,16.0746,0.73,30.39,0.4178,0.6935,2.0,30.0,canonical_fallback,,85.0,test,102.0,31.3556,6.3497,0.2025,5.8235,23.6522,121.1267,bioemu
AT4G16265,AT4G16265.2,0,depleted,False,633,0.25434439178515,0.3522906793048973,0.2037914691943128,0.1895734597156398,0.6066350710900474,0.3933649289099526,0.0791139240506329,0.0696202531645569,0.0569620253164556,0.0474683544303797,0.055379746835443,0.1455696202531645,0.0822784810126582,0.0696202531645569,0.0632911392405063,0.0712025316455696,0.0363924050632911,0.0332278481012658,0.0569620253164556,0.0664556962025316,0.0284810126582278,0.0379746835443038,54,177,399,0.0853080568720379,0.2796208530805687,0.6303317535545023,0.6949,6,9.47867298578199,1,1.5797788309636651,-151.8,-0.2398104265402843,0.6066,13.0,20.537124802527646,0,0,1.0,not_run,,,,,,,0.0,0.2184,0.3155,0.0,0.0,canonical_fallback,,613.0,val,114.0,22.542817839632168,0.0,0.0,3.9473684210526314,126.20175438596492,7.991228070175438,af2_static
AT4G16442,AT4G16442.1,0,depleted,False,1109,0.2569882777276826,0.3219116321009919,0.236248872858431,0.1848512173128945,0.5788999098286745,0.4211000901713255,0.0866425992779783,0.0613718411552346,0.0667870036101083,0.0424187725631768,0.0613718411552346,0.1055956678700361,0.0929602888086642,0.0622743682310469,0.0595667870036101,0.0785198555956678,0.0478339350180505,0.049638989169675,0.049638989169675,0.0767148014440433,0.0279783393501805,0.0306859205776173,295,265,546,0.2660054102795311,0.2389540126239855,0.4923354373309287,0.6491,16,14.42741208295762,6,5.410279531109107,-297.8,-0.2685302073940487,0.6366,15.0,13.525698827772768,0,0,2.0,completed,0.791,0.8649,7.7375,0.6269,1.1462,0.94,10.99,0.2707,0.512,2.0,13.0,canonical_fallback,,192.0,test,182.0,21.4161,0.1691,0.0079,9.2747,31.5805,31.6679,bioemu
AT4G16566,AT4G16566.1,1,HS,False,1392,0.2895114942528735,0.3139367816091954,0.2047413793103448,0.1918103448275862,0.603448275862069,0.396551724137931,0.0833932422717469,0.0819554277498202,0.0690150970524802,0.0553558590941768,0.0647016534867002,0.1099928109273903,0.0762041696621135,0.0632638389647735,0.0668583752695902,0.0589503953989935,0.0431344356578001,0.0352264557872034,0.0740474478792235,0.0632638389647735,0.0165348670021567,0.0381020848310567,84,786,519,0.0603448275862069,0.5646551724137931,0.3728448275862069,0.6323,19,13.649425287356324,5,3.591954022988506,-349.3,-0.250933908045977,0.6221,29.0,20.833333333333336,0,0,1.0,not_run,,,,,,,4.62,0.2288,0.4272,2.0,6.0,rmats_A3SS_overlap_2candidates,A3SS,574.0,test,173.0,27.451870708234026,0.0,0.0,4.190751445086705,138.1907514450867,8.098265895953757,af2_static
AT4G16720,AT4G16720.1,1,HS,False,999,0.2682682682682683,0.2852852852852853,0.2312312312312312,0.2152152152152152,0.5535535535535535,0.4464464464464464,0.0831663326653306,0.0581162324649298,0.0701402805611222,0.0571142284569138,0.0541082164328657,0.0911823647294589,0.0741482965931863,0.0661322645290581,0.0611222444889779,0.0691382765531062,0.0541082164328657,0.0470941883767535,0.0701402805611222,0.0671342685370741,0.032064128256513,0.0450901803607214,93,291,612,0.093093093093093,0.2912912912912913,0.6126126126126126,0.6942,12,12.012012012012011,6,6.006006006006006,-275.5,-0.2757757757757758,0.6186,16.0,16.016016016016017,0,0,2.0,completed,6.1094,5.0367,28.1322,4.9377,11.8206,0.68,27.45,0.4208,0.9284,2.0,54.0,canonical_fallback,,182.0,val,204.0,20.7071,1.4535,0.0702,8.7059,27.504,26.413,bioemu
AT4G16790,AT4G16790.1,1,HS,False,1825,0.3150684931506849,0.2657534246575342,0.2043835616438356,0.2147945205479452,0.5808219178082191,0.4191780821917808,0.1091008771929824,0.0734649122807017,0.0811403508771929,0.0509868421052631,0.0498903508771929,0.0778508771929824,0.0460526315789473,0.0921052631578947,0.0921052631578947,0.0476973684210526,0.0394736842105263,0.025219298245614,0.0635964912280701,0.0668859649122807,0.037828947368421,0.0466008771929824,132,271,1419,0.0723287671232876,0.1484931506849315,0.7775342465753424,0.6827,28,15.342465753424658,7,3.8356164383561646,-483.1,-0.2647123287671233,0.5885,30.0,16.438356164383563,0,0,3.0,completed,0.0,0.0,0.0,0.0,0.0,0.01,92.6,0.8627,0.999,4.0,402.0,canonical_fallback,,803.0,val,473.0,61.5117,0.0,0.0,5.7082,22.5437,100.5228,bioemu
AT4G16950,AT4G16950.1,1,HS,False,5254,0.2877807384849638,0.298058622002284,0.2234488009135896,0.1907118385991625,0.5858393604872478,0.4141606395127521,0.0957548067770797,0.0818579859128117,0.0687226346849419,0.0415000951837045,0.0475918522748905,0.0963259090043784,0.0769084332762231,0.0772891680944222,0.0850942318675042,0.0496858937749857,0.0515895678659813,0.0371216447744146,0.0592042642299638,0.0702455739577384,0.0262707024557395,0.0348372358652198,127,777,4347,0.0241720593833269,0.1478873239436619,0.827369623144271,0.5997,66,12.56185763228017,31,5.900266463646746,,,,,,0,0,1.0,not_run,,,,,,,0.41,0.1744,0.4201,2.0,5.0,rmats_RI_overlap_5candidates,RI,895.0,train,1449.0,,,,,,,af2_not_found
AT4G17050,AT4G17050.1,1,HS,False,1235,0.2785425101214575,0.3068825910931174,0.2008097165991902,0.2137651821862348,0.5854251012145749,0.4145748987854251,0.0875202593192868,0.0769854132901134,0.0494327390599675,0.0648298217179902,0.0526742301458671,0.0964343598055105,0.0810372771474878,0.0769854132901134,0.0656401944894651,0.0607779578606158,0.039708265802269,0.0348460291734197,0.0721231766612641,0.072933549432739,0.0307941653160453,0.0372771474878444,161,177,894,0.1303643724696356,0.1433198380566801,0.7238866396761133,0.6441,15,12.14574898785425,6,4.8582995951417,-300.6,-0.2434008097165992,0.5846,25.0,20.242914979757085,0,0,1.0,not_run,,,,,,,5.7,0.1913,0.591,2.0,12.0,canonical_fallback,,1113.0,train,298.0,26.950786981853884,0.0,0.0,4.570469798657718,145.56375838926175,7.983221476510067,af2_static
AT4G17140,AT4G17140.1,1,HS,False,13193,0.2857575987265974,0.2947017357689684,0.2331539452740089,0.1863867202304252,0.5804593344955659,0.4195406655044342,0.0869466343238326,0.0773195876288659,0.0733778047301394,0.04805942995755,0.0551091570648878,0.0927835051546391,0.0832322619769557,0.0635991510006064,0.0795178896300788,0.0588235294117647,0.0554123711340206,0.039417828987265,0.0641297756215888,0.0657974530018192,0.0211491813220133,0.0353244390539721,255,287,12648,0.0193284317441067,0.0217539604335632,0.9586902145076934,0.7282,183,13.870992192829531,64,4.85105737891306,,,,,,0,0,1.0,not_run,,,,,,,4.39,0.1975,0.8267,18.0,39.0,rmats_SE_overlap,SE,892.0,train,352.0,25.69040120515129,0.0,0.0,4.244318181818182,132.97727272727272,7.943181818181818,af2_static
AT4G17650,AT4G17650.1,1,HS,False,1378,0.2547169811320754,0.3330914368650218,0.2264150943396226,0.1857764876632801,0.5878084179970973,0.4121915820029027,0.0697167755991285,0.0849673202614379,0.0675381263616557,0.0326797385620915,0.0566448801742919,0.1169208424110384,0.0791575889615105,0.0806100217864923,0.0755265068990559,0.0624546114742193,0.0493827160493827,0.0384894698620188,0.0522875816993464,0.0689905591866376,0.0305010893246187,0.0341321713870733,282,325,768,0.204644412191582,0.2358490566037736,0.5573294629898403,0.7015,11,7.982583454281568,4,2.902757619738752,-373.2,-0.2708272859216255,0.6473,19.0,13.788098693759071,0,0,1.0,not_run,,,,,,,0.39,0.1656,0.2821,1.0,1.0,canonical_fallback,,253.0,train,256.0,27.663019392184168,0.0,0.0,3.7265625,122.19921875,7.99609375,af2_static
