geneID,transcript_id,class,condition,qc_fail,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,protein_length,aiupred_status,bioemu_tier,bioemu_n_conf
AT3G26600,AT3G26600.1,1,HS,False,8.46,0.1968,0.6514,5,23,615,computed,1,0
AT3G26618,AT3G26618.1,1,HS,False,2.07,0.1846,0.4171,2,5,435,computed,1,0
AT3G26740,AT3G26740.1,1,HS,False,7.8,0.3039,0.5084,1,11,141,computed,1,0
AT3G27027,AT3G27027.1,0,depleted,False,46.38,0.5187,0.693,2,25,69,computed,3,100
AT3G27270,AT3G27270.2,0,depleted,False,15.07,0.33,0.7105,6,23,272,computed,2,50
AT3G27310,AT3G27310.1,1,NS,False,47.81,0.4994,0.9568,4,68,251,computed,3,100
AT3G27460,AT3G27460.4,0,depleted,False,51.1,0.5173,0.6755,9,36,272,computed,3,100
AT3G28370,AT3G28370.5,0,depleted,False,35.25,0.4191,0.6369,7,41,295,computed,3,100
AT3G28550,AT3G28550.1,0,depleted,False,98.05,0.9111,0.9877,4,993,1024,computed,3,100
AT3G28860,AT3G28860.1,1,HS,False,2.4,0.2045,0.8584,3,23,1252,computed,1,0
AT3G28920,AT3G28920.1,1,HS,False,88.78,0.8189,0.9874,3,197,312,computed,3,100
AT3G29633,AT3G29633.1,0,depleted,False,100.0,0.9699,0.9743,1,31,31,computed,3,100
AT3G32930,AT3G32930.1,1,HS,False,0.8,0.2226,0.3916,1,2,249,computed,1,0
AT3G42170,AT3G42170.1,1,HS,False,14.94,0.2743,0.9363,4,65,696,computed,2,50
AT3G42790,AT3G42790.1,1,HS,False,41.6,0.4806,0.9403,3,78,250,computed,3,100
AT3G43240,AT3G43240.1,1,both,False,15.39,0.3051,0.9449,8,97,747,computed,2,50
AT3G43270,AT3G43270.1,1,HS,False,8.16,0.2248,0.5587,6,14,527,computed,1,0
AT3G43850,AT3G43850.1,0,depleted,False,61.48,0.5775,0.9568,6,99,270,computed,3,100
AT3G43960,AT3G43960.1,0,depleted,False,9.31,0.2579,0.542,8,12,376,computed,1,0
AT3G44260,AT3G44260.1,0,depleted,False,0.71,0.151,0.3285,1,2,280,computed,1,0
AT3G44320,AT3G44320.1,0,depleted,False,13.01,0.2514,0.6858,3,23,346,computed,2,50
AT3G44326,AT3G44326.1,0,depleted,False,25.07,0.3012,0.8638,2,67,363,computed,2,50
AT3G44370,AT3G44370.1,0,depleted,False,4.59,0.238,0.8101,2,23,566,computed,1,0
AT3G44620,AT3G44620.2,1,HS,False,0.76,0.2012,0.3529,1,2,262,computed,1,0
AT3G44680,AT3G44680.1,0,depleted,False,11.74,0.2492,0.9528,1,50,426,computed,2,50
AT3G44720,AT3G44720.1,1,both,False,1.42,0.1705,0.3782,2,5,424,computed,1,0
AT3G45020,AT3G45020.2,0,depleted,False,11.28,0.2682,0.6163,1,15,133,computed,2,50
AT3G45640,AT3G45640.1,1,HS,False,2.43,0.185,0.4645,1,9,370,computed,1,0
AT3G46040,AT3G46040.1,1,HS,False,0.0,0.1581,0.2929,0,0,130,computed,1,0
AT3G46090,AT3G46090.1,0,depleted,False,0.0,0.1937,0.3444,0,0,168,computed,1,0
AT3G46100,AT3G46100.1,1,NS,False,0.0,0.1564,0.4119,0,0,486,computed,1,0
AT3G46510,AT3G46510.1,1,HS,False,17.42,0.2974,0.9822,7,49,660,computed,2,50
AT3G46540,AT3G46540.1,1,NS,False,42.02,0.4997,0.9899,2,126,307,computed,3,100
AT3G46560,AT3G46560.1,0,depleted,False,12.9,0.2559,0.4684,2,8,93,computed,2,50
AT3G46870,AT3G46870.2,0,depleted,False,0.37,0.1702,0.3853,1,1,269,computed,1,0
AT3G47120,AT3G47120.1,0,depleted,False,74.15,0.7465,0.9989,2,242,352,computed,3,100
AT3G47620,AT3G47620.1,1,NS,False,83.84,0.818,0.9983,7,174,489,computed,3,100
AT3G47675,AT3G47675.1,0,depleted,False,30.21,0.315,0.599,3,24,96,computed,3,100
AT3G47820,AT3G47820.1,1,HS,False,40.49,0.4321,0.9549,7,104,531,computed,3,100
AT3G47836,AT3G47836.1,0,depleted,False,70.31,0.575,0.7122,2,35,64,computed,3,100
AT3G47980,AT3G47980.1,0,depleted,False,3.17,0.2217,0.4846,1,8,252,computed,1,0
AT3G48030,AT3G48030.1,0,depleted,False,11.17,0.2653,0.6087,7,14,349,computed,2,50
AT3G48330,AT3G48330.4,1,HS,False,1.06,0.174,0.4147,2,2,283,computed,1,0
AT3G48520,AT3G48520.1,0,depleted,False,7.71,0.2004,0.6409,5,15,506,computed,1,0
AT3G48720,AT3G48720.1,1,HS,False,0.0,0.1521,0.349,0,0,430,computed,1,0
AT3G48930,AT3G48930.1,1,HS,False,11.25,0.2289,0.5344,2,11,160,computed,2,50
AT3G49100,AT3G49100.2,1,HS,False,27.18,0.3504,0.839,1,28,103,computed,2,50
AT3G49550,AT3G49550.1,0,depleted,False,38.1,0.3609,0.7746,1,56,147,computed,3,100
AT3G49850,AT3G49850.2,0,depleted,False,44.07,0.4909,0.8523,8,51,295,computed,3,100
AT3G49910,AT3G49910.1,1,HS,False,71.92,0.6297,0.89,5,55,146,computed,3,100
AT3G49990,AT3G49990.1,1,HS,False,82.67,0.7377,0.9741,4,317,502,computed,3,100
AT3G50440,AT3G50440.1,1,NS,False,5.45,0.1799,0.5041,1,15,275,computed,1,0
AT3G50920,AT3G50920.1,0,depleted,False,7.89,0.2816,0.4911,4,8,279,computed,1,0
AT3G50930,AT3G50930.1,1,HS,False,15.28,0.2734,0.8476,2,75,576,computed,2,50
AT3G50970,AT3G50970.1,1,both,False,100.0,0.993,0.9986,1,193,193,computed,3,100
AT3G51420,AT3G51420.1,1,HS,False,6.22,0.1919,0.5387,4,15,370,computed,1,0
AT3G51660,AT3G51660.1,1,both,False,0.0,0.133,0.1721,0,0,112,computed,1,0
AT3G51860,AT3G51860.2,0,depleted,False,14.53,0.2755,0.729,4,46,468,computed,2,50
AT3G51970,AT3G51970.1,0,depleted,False,11.88,0.2955,0.6978,4,24,345,computed,2,50
AT3G52040,AT3G52040.1,1,NS,False,100.0,0.9357,0.9614,1,90,90,computed,3,100
AT3G52070,AT3G52070.1,0,depleted,False,54.39,0.5214,0.6851,4,30,114,computed,3,100
AT3G52100,AT3G52100.1,1,HS,False,41.52,0.4645,0.9917,6,246,696,computed,3,100
AT3G52130,AT3G52130.1,0,depleted,False,0.0,0.2157,0.3801,0,0,124,computed,1,0
AT3G52190,AT3G52190.1,0,depleted,False,18.59,0.2739,0.897,4,48,398,computed,2,50
AT3G52430,AT3G52430.1,1,NS,False,0.0,0.1547,0.2953,0,0,541,computed,1,0
AT3G52500,AT3G52500.1,1,HS,False,8.74,0.2388,0.7534,3,27,469,computed,1,0
AT3G52561,AT3G52561.1,0,depleted,False,62.63,0.6111,0.9589,1,62,99,computed,3,100
AT3G52580,AT3G52580.1,1,HS,False,50.0,0.5202,0.938,3,53,150,computed,3,100
AT3G52590,AT3G52590.1,1,HS,False,1.56,0.2433,0.4007,2,1,128,computed,1,0
AT3G52720,AT3G52720.4,1,both,False,20.77,0.3275,0.949,4,43,284,computed,2,50
AT3G52920,AT3G52920.1,1,NS,False,100.0,0.8906,0.9856,1,180,180,computed,3,100
AT3G53020,AT3G53020.1,1,HS,False,50.31,0.5295,0.9417,2,79,163,computed,3,100
AT3G53040,AT3G53040.1,0,depleted,False,100.0,0.9847,0.9984,1,479,479,computed,3,100
AT3G53120,AT3G53120.1,1,both,False,23.04,0.3561,0.9267,1,50,217,computed,2,50
AT3G53220,AT3G53220.1,0,depleted,False,24.6,0.3026,0.7457,1,31,126,computed,2,50
AT3G53480,AT3G53480.1,0,depleted,False,5.93,0.2221,0.9282,5,71,1450,computed,1,0
AT3G53490,AT3G53490.1,0,depleted,False,26.22,0.3436,0.6291,5,17,225,computed,2,50
AT3G53560,AT3G53560.2,1,NS,False,8.76,0.2241,0.5233,6,9,388,computed,1,0
AT3G54230,AT3G54230.2,1,HS,False,79.66,0.7694,0.9992,12,389,1008,computed,3,100
AT3G54400,AT3G54400.1,1,both,False,0.0,0.155,0.278,0,0,425,computed,1,0
AT3G54470,AT3G54470.1,1,HS,False,1.05,0.1687,0.4133,1,5,476,computed,1,0
AT3G54540,AT3G54540.1,1,HS,False,34.44,0.4376,0.998,4,136,723,computed,3,100
AT3G54560,AT3G54560.1,1,NS,False,26.47,0.3601,0.7878,1,36,136,computed,2,50
AT3G54580,AT3G54580.1,0,depleted,False,98.75,0.9674,0.9986,1,945,957,computed,3,100
AT3G54590,AT3G54590.3,0,depleted,False,97.98,0.9248,0.9902,3,716,743,computed,3,100
AT3G54600,AT3G54600.1,1,NS,False,0.0,0.1465,0.2444,0,0,399,computed,1,0
AT3G54900,AT3G54900.1,1,HS,False,0.0,0.1436,0.2361,0,0,173,computed,1,0
AT3G54940,AT3G54940.2,0,depleted,False,3.54,0.2174,0.5378,1,13,367,computed,1,0
AT3G55005,AT3G55005.1,1,HS,False,46.69,0.5695,0.9925,3,112,257,computed,3,100
AT3G55010,AT3G55010.2,1,NS,False,7.46,0.2016,0.6087,3,23,389,computed,1,0
AT3G55120,AT3G55120.1,0,depleted,False,15.04,0.2583,0.7012,3,24,246,computed,2,50
AT3G55250,AT3G55250.1,1,HS,False,7.58,0.2491,0.5362,3,12,277,computed,1,0
AT3G55280,AT3G55280.1,1,HS,False,27.27,0.3275,0.7928,1,42,154,computed,2,50
AT3G55330,AT3G55330.1,1,HS,False,0.0,0.1795,0.3137,0,0,230,computed,1,0
AT3G55610,AT3G55610.1,1,HS,False,0.0,0.1594,0.2918,0,0,726,computed,1,0
AT3G55970,AT3G55970.1,1,HS,False,12.95,0.2412,0.6363,3,23,363,computed,2,50
AT3G56020,AT3G56020.1,0,depleted,True,0.0,0.0,0.0,0,0,25,skipped_qc_fail,1,0
AT3G56070,AT3G56070.1,0,depleted,False,11.93,0.2578,0.5539,3,11,176,computed,2,50
AT3G56210,AT3G56210.5,0,depleted,False,9.33,0.2284,0.6063,3,16,193,computed,1,0
AT3G56240,AT3G56240.1,1,both,False,66.94,0.6625,0.9792,1,81,121,computed,3,100
AT3G56460,AT3G56460.1,1,HS,False,10.63,0.2158,0.7793,1,37,348,computed,2,50
AT3G56490,AT3G56490.1,0,depleted,False,0.0,0.1787,0.3256,0,0,147,computed,1,0
AT3G56740,AT3G56740.1,0,depleted,False,31.06,0.3868,0.907,5,71,293,computed,3,100
AT3G56820,AT3G56820.1,0,depleted,False,28.18,0.3087,0.7611,2,43,220,computed,2,50
AT3G57050,AT3G57050.1,1,HS,False,0.0,0.191,0.3719,0,0,464,computed,1,0
AT3G57090,AT3G57090.2,0,depleted,False,0.0,0.1454,0.1918,0,0,170,computed,1,0
AT3G57870,AT3G57870.1,1,HS,False,16.88,0.2583,0.5744,2,26,160,computed,2,50
AT3G58000,AT3G58000.1,0,depleted,False,37.14,0.453,0.7415,6,46,175,computed,3,100
AT3G58600,AT3G58600.1,1,HS,False,51.99,0.5567,0.9953,4,119,302,computed,3,100
AT3G58720,AT3G58720.3,0,depleted,False,77.92,0.7125,0.9812,5,169,317,computed,3,100
AT3G58990,AT3G58990.1,1,NS,False,0.0,0.1522,0.2204,0,0,253,computed,1,0
AT3G59340,AT3G59340.2,0,depleted,False,16.94,0.3338,0.9698,2,40,360,computed,2,50
AT3G59400,AT3G59400.1,1,both,False,10.94,0.256,0.7333,2,28,265,computed,2,50
AT3G59540,AT3G59540.1,1,HS,False,0.0,0.2488,0.3013,0,0,69,computed,1,0
AT3G59600,AT3G59600.1,1,NS,False,0.0,0.1371,0.1695,0,0,146,computed,1,0
AT3G59840,AT3G59840.1,1,HS,False,55.67,0.5431,0.9107,2,51,97,computed,3,100
AT3G59870,AT3G59870.1,1,both,False,30.9,0.3673,0.7671,3,81,288,computed,3,100
AT3G60210,AT3G60210.1,1,NS,False,0.0,0.1402,0.2038,0,0,138,computed,1,0
AT3G60250,AT3G60250.1,1,HS,False,31.88,0.3791,0.9419,1,88,276,computed,3,100
AT3G60370,AT3G60370.2,1,HS,False,1.85,0.223,0.4449,1,5,271,computed,1,0
AT3G60450,AT3G60450.2,1,both,False,5.88,0.2228,0.4937,5,6,306,computed,1,0
AT3G60910,AT3G60910.1,1,HS,False,0.79,0.1664,0.2992,1,2,252,computed,1,0
AT3G61140,AT3G61140.1,1,HS,False,7.03,0.2035,0.8237,1,31,441,computed,1,0
AT3G61190,AT3G61190.2,0,depleted,False,0.0,0.1682,0.278,0,0,192,computed,1,0
AT3G61370,AT3G61370.2,1,NS,False,100.0,0.9815,0.9921,1,127,127,computed,3,100
AT3G61710,AT3G61710.1,1,HS,False,33.27,0.3884,0.9862,6,110,517,computed,3,100
AT3G61930,AT3G61930.1,0,depleted,False,46.79,0.5178,0.89,2,48,109,computed,3,100
AT3G61962,AT3G61962.1,0,depleted,False,0.0,0.1852,0.1914,0,0,41,computed,1,0
AT3G62250,AT3G62250.1,1,HS,False,0.0,0.1906,0.3177,0,0,157,computed,1,0
AT3G62260,AT3G62260.2,0,depleted,False,0.0,0.1802,0.3052,0,0,384,computed,1,0
AT3G62270,AT3G62270.1,0,depleted,False,8.96,0.2594,0.9719,5,51,703,computed,1,0
AT3G62310,AT3G62310.2,1,HS,False,6.81,0.2251,0.6687,3,29,573,computed,1,0
AT3G62410,AT3G62410.1,1,HS,False,52.67,0.5731,0.8852,2,66,131,computed,3,100
AT3G62650,AT3G62650.2,1,HS,False,24.34,0.3155,0.7291,1,37,152,computed,2,50
AT3G62680,AT3G62680.1,0,depleted,False,56.87,0.572,0.9898,2,175,313,computed,3,100
AT3G62810,AT3G62810.1,0,depleted,False,25.47,0.3265,0.6301,2,26,106,computed,2,50
AT3G62820,AT3G62820.1,1,HS,False,0.0,0.1459,0.2528,0,0,194,computed,1,0
AT3G62920,AT3G62920.1,0,depleted,False,0.0,0.1704,0.2272,0,0,80,computed,1,0
AT3G63052,AT3G63052.1,0,depleted,False,21.21,0.3389,0.5297,1,14,66,computed,2,50
AT3G63080,AT3G63080.1,1,HS,False,8.67,0.2112,0.6099,1,15,173,computed,1,0
AT3G63130,AT3G63130.1,1,HS,False,14.58,0.2944,0.9602,8,53,535,computed,2,50
AT3G63170,AT3G63170.1,1,HS,False,0.0,0.155,0.2706,0,0,279,computed,1,0
AT3G63250,AT3G63250.1,1,HS,False,0.0,0.1558,0.2988,0,0,333,computed,1,0
AT2G01300,AT2G01300.1,0,depleted,False,4.49,0.2375,0.3755,1,7,156,computed,1,0
AT2G01400,AT2G01400.1,0,depleted,False,51.37,0.4679,0.77,2,66,146,computed,3,100
AT2G01430,AT2G01430.1,0,depleted,False,63.64,0.6122,0.9499,8,99,275,computed,3,100
AT2G01530,AT2G01530.1,0,depleted,False,2.65,0.216,0.4698,1,4,151,computed,1,0
AT2G01640,AT2G01640.1,0,depleted,False,41.67,0.498,0.953,2,47,156,computed,3,100
AT2G01650,AT2G01650.2,1,HS,False,33.41,0.416,0.9979,2,137,458,computed,3,100
AT2G01870,AT2G01870.1,1,NS,False,61.15,0.5786,0.8556,4,58,157,computed,3,100
AT2G02570,AT2G02570.2,1,HS,False,91.67,0.6986,0.9209,10,106,300,computed,3,100
AT2G02990,AT2G02990.1,0,depleted,False,1.74,0.1785,0.4194,1,4,230,computed,1,0
AT2G03020,AT2G03020.1,0,depleted,False,23.92,0.3403,0.6622,3,32,255,computed,2,50
AT2G03070,AT2G03070.1,1,HS,False,75.95,0.7755,0.9987,3,370,524,computed,3,100
AT2G03440,AT2G03440.1,1,HS,False,100.0,0.9385,0.999,1,187,187,computed,3,100
AT2G03510,AT2G03510.1,1,HS,False,10.96,0.2572,0.783,3,19,356,computed,2,50
AT2G03810,AT2G03810.4,0,depleted,False,74.72,0.7196,0.9974,5,231,439,computed,3,100
AT2G03870,AT2G03870.2,1,both,False,2.02,0.1738,0.2593,1,2,99,computed,1,0
AT2G04039,AT2G04039.2,1,HS,False,0.0,0.2199,0.3446,0,0,165,computed,1,0
AT2G04050,AT2G04050.1,0,depleted,False,3.36,0.2128,0.5412,4,10,476,computed,1,0
AT2G04550,AT2G04550.1,0,depleted,False,26.46,0.3502,0.9349,2,62,257,computed,2,50
AT2G04690,AT2G04690.5,1,HS,False,14.78,0.3101,0.7049,5,22,230,computed,2,50
AT2G04700,AT2G04700.1,1,both,False,0.68,0.1779,0.3996,1,1,146,computed,1,0
AT2G04880,AT2G04880.1,1,HS,False,74.33,0.6848,0.9954,13,158,487,computed,3,100
AT2G05070,AT2G05070.1,1,HS,False,21.89,0.2912,0.6232,7,20,265,computed,2,50
AT2G05100,AT2G05100.2,1,HS,False,30.91,0.3572,0.7238,7,70,317,computed,3,100
AT2G05830,AT2G05830.1,1,NS,False,0.27,0.1621,0.3172,1,1,374,computed,1,0
AT2G05990,AT2G05990.1,1,HS,False,0.0,0.1882,0.3625,0,0,390,computed,1,0
AT2G06050,AT2G06050.1,1,HS,False,5.88,0.2265,0.5299,5,9,391,computed,1,0
AT2G06255,AT2G06255.1,0,depleted,False,29.36,0.4642,0.8698,3,25,109,computed,2,50
AT2G06530,AT2G06530.1,0,depleted,False,87.11,0.7597,0.9404,4,132,225,computed,3,100
AT2G07180,AT2G07180.1,1,HS,False,27.15,0.3576,0.9861,5,71,442,computed,2,50
AT2G07771,AT2G07771.2,0,depleted,False,2.34,0.2057,0.3209,1,6,256,computed,1,0
AT2G07773,AT2G07773.1,0,depleted,False,39.56,0.4701,0.9664,7,65,273,computed,3,100
AT2G07776,AT2G07776.2,0,depleted,False,34.86,0.4099,0.6725,4,29,109,computed,3,100
AT2G07749,AT2G07749.1,0,depleted,False,6.91,0.1951,0.6733,1,17,246,computed,1,0
AT2G07777,AT2G07777.1,0,depleted,False,30.15,0.4164,0.9032,3,63,262,computed,3,100
AT2G07671,AT2G07671.1,0,depleted,False,21.18,0.3558,0.5295,3,14,85,computed,2,50
AT2G07779,AT2G07779.1,0,depleted,False,17.58,0.2954,0.6451,1,16,91,computed,2,50
AT2G07672,AT2G07672.1,0,depleted,False,16.35,0.2954,0.5713,3,19,159,computed,2,50
AT2G07684,AT2G07684.1,0,depleted,False,100.0,0.8143,0.8399,1,36,36,computed,3,100
AT2G07673,AT2G07673.1,0,depleted,False,64.15,0.6618,0.966,2,66,106,computed,3,100
AT2G07674,AT2G07674.2,0,depleted,False,54.01,0.6079,0.9992,7,133,324,computed,3,100
AT2G07751,AT2G07751.1,0,depleted,False,21.19,0.3702,0.5883,4,12,118,computed,2,50
AT2G07675,AT2G07675.1,0,depleted,False,100.0,0.8951,0.9396,1,125,125,computed,3,100
AT2G07676,AT2G07676.1,0,depleted,False,0.0,0.1777,0.2115,0,0,118,computed,1,0
AT2G07768,AT2G07768.1,0,depleted,False,5.84,0.2704,0.4071,2,7,154,computed,1,0
AT2G07669,AT2G07669.1,0,depleted,False,0.0,0.1408,0.1839,0,0,109,computed,1,0
AT2G07681,AT2G07681.1,0,depleted,False,28.53,0.3843,0.8655,20,78,736,computed,2,50
AT2G07772,AT2G07772.1,0,depleted,False,24.02,0.3167,0.8698,3,36,179,computed,2,50
AT2G07774,AT2G07774.1,0,depleted,False,0.0,0.1811,0.2501,0,0,116,computed,1,0
AT2G07687,AT2G07687.1,0,depleted,False,14.34,0.2852,0.7181,5,25,265,computed,2,50
AT2G07689,AT2G07689.1,0,depleted,False,12.15,0.2825,0.6041,2,14,214,computed,2,50
AT2G07691,AT2G07691.1,0,depleted,False,16.18,0.2846,0.5556,3,16,136,computed,2,50
AT2G07692,AT2G07692.1,0,depleted,False,8.09,0.2727,0.467,3,8,136,computed,1,0
AT2G07695,AT2G07695.1,0,depleted,False,16.49,0.3036,0.8234,7,21,291,computed,2,50
AT2G07785,AT2G07785.1,0,depleted,False,8.08,0.255,0.3647,2,5,99,computed,1,0
AT2G07599,AT2G07599.2,0,depleted,False,40.46,0.4644,0.7733,6,127,346,computed,3,100
AT2G07696,AT2G07696.1,0,depleted,False,0.0,0.159,0.2398,0,0,148,computed,1,0
AT2G07798,AT2G07798.1,0,depleted,False,8.04,0.3179,0.499,7,10,311,computed,1,0
AT2G07698,AT2G07698.1,0,depleted,False,19.69,0.3334,0.9708,6,129,777,computed,2,50
AT2G07667,AT2G07667.1,0,depleted,False,5.5,0.2484,0.4868,2,9,218,computed,1,0
AT2G07701,AT2G07701.1,0,depleted,False,63.21,0.5711,0.8203,4,42,106,computed,3,100
AT2G07702,AT2G07702.1,0,depleted,False,0.0,0.1715,0.2375,0,0,152,computed,1,0
AT2G07705,AT2G07705.1,0,depleted,False,0.0,0.2006,0.2371,0,0,66,computed,1,0
AT2G07706,AT2G07706.1,0,depleted,False,46.03,0.4726,0.9176,8,99,504,computed,3,100
AT2G07707,AT2G07707.1,0,depleted,False,20.25,0.317,0.808,3,25,158,computed,2,50
AT2G07708,AT2G07708.1,0,depleted,False,23.4,0.3094,0.7617,2,25,141,computed,2,50
AT2G07713,AT2G07713.1,0,depleted,False,3.28,0.2122,0.3841,1,4,122,computed,1,0
AT2G07714,AT2G07714.1,0,depleted,False,0.0,0.1503,0.2196,0,0,196,computed,1,0
AT2G07715,AT2G07715.1,0,depleted,False,36.5,0.3944,0.8649,9,78,389,computed,3,100
AT2G07718,AT2G07718.1,0,depleted,False,27.8,0.3736,0.9491,2,84,313,computed,2,50
AT2G07719,AT2G07719.1,0,depleted,False,12.42,0.3479,0.7989,2,17,161,computed,2,50
AT2G07721,AT2G07721.1,0,depleted,False,28.79,0.4352,0.5472,6,12,132,computed,2,50
AT2G07722,AT2G07722.1,0,depleted,False,45.32,0.5425,0.9087,3,46,139,computed,3,100
AT2G07815,AT2G07815.1,0,depleted,False,20.07,0.348,0.8373,4,34,279,computed,2,50
AT2G07724,AT2G07724.1,0,depleted,False,0.0,0.155,0.2168,0,0,107,computed,1,0
AT2G07725,AT2G07725.1,0,depleted,False,3.78,0.2335,0.444,1,7,185,computed,1,0
AT2G07727,AT2G07727.1,0,depleted,False,15.52,0.2944,0.7871,8,21,393,computed,2,50
AT2G07728,AT2G07728.1,0,depleted,False,47.2,0.429,0.6527,10,38,286,computed,3,100
AT2G07732,AT2G07732.1,0,depleted,False,0.0,0.1442,0.1853,0,0,116,computed,1,0
AT2G07734,AT2G07734.1,0,depleted,False,8.29,0.2023,0.7553,3,24,362,computed,1,0
AT2G07825,AT2G07825.1,0,depleted,False,0.0,0.1675,0.2364,0,0,65,computed,1,0
AT2G07827,AT2G07827.2,0,depleted,False,19.55,0.2769,0.6977,2,23,179,computed,2,50
AT2G07830,AT2G07830.1,0,depleted,False,0.0,0.3287,0.3718,0,0,40,computed,1,0
AT2G07787,AT2G07787.1,0,depleted,False,0.0,0.2208,0.3232,0,0,105,computed,1,0
AT2G07806,AT2G07806.2,0,depleted,False,1.41,0.2391,0.4059,1,3,213,computed,1,0
AT2G07738,AT2G07738.1,0,depleted,False,32.95,0.411,0.8146,1,29,88,computed,3,100
AT2G07795,AT2G07795.1,0,depleted,False,16.51,0.3208,0.5342,3,13,109,computed,2,50
AT2G07739,AT2G07739.1,0,depleted,False,10.55,0.274,0.4781,4,9,199,computed,2,50
AT2G07835,AT2G07835.1,0,depleted,False,40.62,0.4346,0.5888,7,26,128,computed,3,100
AT2G07741,AT2G07741.1,0,depleted,False,3.38,0.2675,0.4992,4,8,385,computed,1,0
AT2G11271,AT2G11271.1,0,depleted,False,0.0,0.1696,0.1755,0,0,41,computed,1,0
AT2G11778,AT2G11778.1,0,depleted,False,29.09,0.4409,0.4909,3,7,55,computed,2,50
AT2G12461,AT2G12461.1,0,depleted,False,0.0,0.2059,0.2289,0,0,44,computed,1,0
AT2G12905,AT2G12905.1,0,depleted,False,0.0,0.3048,0.3469,0,0,72,computed,1,0
AT2G13540,AT2G13540.1,1,HS,False,13.21,0.2555,0.6964,9,39,848,computed,2,50
AT2G14750,AT2G14750.1,1,NS,False,11.23,0.2643,0.6169,3,28,276,computed,2,50
AT2G16586,AT2G16586.1,0,depleted,False,37.74,0.5058,0.5927,3,13,53,computed,3,100
AT2G16790,AT2G16790.3,0,depleted,False,0.0,0.1705,0.3208,0,0,194,computed,1,0
AT2G17700,AT2G17700.1,1,HS,False,15.93,0.2749,0.8968,2,62,546,computed,2,50
AT2G17790,AT2G17790.1,1,HS,False,1.14,0.1699,0.5188,1,9,787,computed,1,0
AT2G17870,AT2G17870.1,1,HS,False,88.7,0.7317,0.9746,4,246,301,computed,3,100
AT2G18050,AT2G18050.1,0,depleted,False,60.48,0.6605,0.9848,2,74,167,computed,3,100
AT2G18245,AT2G18245.1,0,depleted,False,5.53,0.2147,0.6726,2,19,398,computed,1,0
AT2G18410,AT2G18410.2,1,HS,False,1.96,0.19,0.4127,1,6,306,computed,1,0
AT2G18890,AT2G18890.1,0,depleted,False,13.27,0.2682,0.87,4,25,392,computed,2,50
AT2G18969,AT2G18969.1,0,depleted,False,58.86,0.5738,0.914,4,60,175,computed,3,100
AT2G18980,AT2G18980.1,0,depleted,False,2.48,0.1916,0.4414,2,6,323,computed,1,0
AT2G19060,AT2G19060.1,0,depleted,False,0.0,0.1943,0.3521,0,0,349,computed,1,0
AT2G19350,AT2G19350.1,0,depleted,False,30.1,0.4172,0.5662,3,16,103,computed,3,100
AT2G19385,AT2G19385.1,1,NS,False,62.55,0.5936,0.9921,4,158,275,computed,3,100
AT2G19520,AT2G19520.1,1,HS,False,24.85,0.3578,0.9963,4,67,507,computed,2,50
AT2G20340,AT2G20340.1,1,NS,False,2.04,0.163,0.4807,2,8,490,computed,1,0
AT2G20450,AT2G20450.1,1,HS,False,0.0,0.1395,0.1827,0,0,134,computed,1,0
AT2G20495,AT2G20495.3,0,depleted,False,22.37,0.278,0.814,2,63,304,computed,2,50
AT2G20550,AT2G20550.2,1,HS,False,45.42,0.5232,0.9791,1,129,284,computed,3,100
AT2G20610,AT2G20610.1,1,NS,False,7.36,0.1991,0.7115,1,34,462,computed,1,0
AT2G20690,AT2G20690.1,1,HS,False,0.0,0.1788,0.3268,0,0,271,computed,1,0
AT2G20750,AT2G20750.2,1,both,False,1.82,0.2086,0.4349,2,3,220,computed,1,0
AT2G21060,AT2G21060.1,1,HS,False,100.0,0.9593,0.9993,1,201,201,computed,3,100
AT2G21270,AT2G21270.3,1,HS,False,42.35,0.5055,0.9933,1,144,340,computed,3,100
AT2G21280,AT2G21280.2,1,HS,False,0.0,0.1412,0.2692,0,0,362,computed,1,0
AT2G21860,AT2G21860.1,1,both,False,4.41,0.2069,0.6534,1,23,522,computed,1,0
AT2G22475,AT2G22475.1,1,HS,False,44.48,0.4963,0.9857,2,129,299,computed,3,100
AT2G22480,AT2G22480.1,1,HS,False,12.1,0.2291,0.6903,4,59,537,computed,2,50
AT2G22790,AT2G22790.1,0,depleted,False,24.92,0.3251,0.635,8,25,325,computed,2,50
AT2G23360,AT2G23360.1,1,NS,False,58.02,0.5687,0.9828,20,116,898,computed,3,100
AT2G23600,AT2G23600.2,1,HS,False,6.47,0.1893,0.6419,1,18,278,computed,1,0
AT2G23610,AT2G23610.1,1,NS,False,0.0,0.1528,0.2429,0,0,263,computed,1,0
AT2G23670,AT2G23670.1,0,depleted,False,1.2,0.2546,0.3516,1,2,167,computed,1,0
AT2G23930,AT2G23930.1,0,depleted,False,36.25,0.4725,0.6446,4,17,80,computed,3,100
AT2G23970,AT2G23970.1,0,depleted,False,0.0,0.1606,0.3167,0,0,251,computed,1,0
AT2G24395,AT2G24395.1,0,depleted,False,6.06,0.3115,0.4787,1,8,132,computed,1,0
AT2G24860,AT2G24860.1,0,depleted,False,0.69,0.1911,0.3299,1,1,144,computed,1,0
AT2G25210,AT2G25210.1,0,depleted,False,0.0,0.346,0.3618,0,0,44,computed,1,0
